,RegionName,State,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
2412,Purcellville,VA,Loudoun County,,900.0123924362665,927.874015245093,926.123611206643,990.384149032958,1000.9917867671732,1003.9267064141876,,961.9635511859868,976.0271804704414,,1220.963531354133,1339.183169538367,1183.5480944047238,1247.1612279914914,1204.7562809984531,1233.8809591048791,1208.8310635310074,1281.9848143538422,1256.206656800637,1276.269279543268,1268.7154676071848,1305.8367581525863,1290.793027110435,1312.8762827158257,1315.332656621016,1344.133933696227,1346.358418944249,1346.4982877465793,1355.982911727682,1331.5038508885034,1318.8062884274354,1260.6204015329872,1290.2085864028816,1318.858574603293,1396.4452634769054,1580.5873025391086,1659.294317358738,1719.3580442775972,1534.874503023612,1570.7135763600577,1485.818054070918,1515.035849147253,1505.757372081752,1585.3494553379487,1558.784222184393,1578.7693431022133,1623.4620271394351,1674.3897861972607,1697.5177776365122,1689.5959600341507,1711.0437238346344,1672.9013383474094,1689.5609668952925,1684.748549102769,1712.958579839562,1718.1054842311578,1722.699333533207,,1734.8718883537103,1731.980854398928,1712.8989182627815,1684.0700221755867,1687.8485793490645,1687.0911382937757,1619.4065858119377,1538.3686787614392,1577.618526196619,1650.959046718709,1752.876192956615,1670.1950251729716,1882.882017028369,1971.9575861891867,2184.5700177274857,,2052.715622655871,2097.747729138614,2007.3204858009249,2059.2534972405183,2042.1331053785684,,1788.3587746861383,,1874.7680927401348,2192.9642059621788,2528.378873171296,2559.8890175810093,2649.2202651863395,2686.408701747524,2700.0,2551.6259310281557
2425,Rocky Mount,VA,Franklin County,264.8531507738234,,,,,,,,,,,339.7026417869815,340.11703967655524,329.61604151117655,,,,,293.8181371498156,,,,358.9868047171557,,384.109578709724,,393.21817029836654,392.2250335444629,,376.0472433520852,355.7308035737073,,,398.7959806766482,,398.63884282762007,411.0575371533222,402.8163906454219,399.4587771133145,,428.3057226377749,418.5389947758092,,396.6977051846758,402.766386856333,410.4659057097104,425.6034826437175,445.3500992163708,440.22833031988966,442.6389913063656,422.0649356961029,,436.931138087603,444.9968028101216,444.1583810030602,450.652763973685,450.4516527148788,460.0966756393029,449.1408291997518,457.0995563134466,457.5114844448908,483.8784405578451,481.4245279516188,481.4892544721518,493.97077584181017,511.7936664177786,,490.0349958157082,482.3603803579856,493.0805656117263,,,475.1782880794311,525.9512480640682,,541.6736261421498,581.256832210777,,730.8245732263382,,605.04679793471,614.8644899149638,657.632799354145,617.6949113866557,673.8251218917794,776.9745321604277,934.1942213834571,907.949302370528,911.5643596641168,900.0,930.3480637809184
2443,Hybla Valley,VA,Fairfax County,1284.2806619798514,1275.010538748421,1269.0791814893,1286.1628343187874,1298.7065790760728,1330.5400415904007,1330.8901834483672,1404.308753549856,1396.795615131966,1411.2517201702417,1354.5113374182683,1364.2757344214956,1374.64391818697,1381.4246308834438,1403.699129326361,1400.0638133762927,1400.9184518074846,1369.1067821488568,1375.9051469797398,1360.7371917080666,1342.6348839390537,1345.6869036179485,1341.686522452722,1370.138449813469,1362.4420753675597,1383.276875911762,1408.119888943569,1427.264234238207,1437.9291345470922,1425.8187339122555,1415.618129200221,1413.290305761638,1424.1054778969535,1408.785215992677,1412.6222391371505,1402.810538225135,1420.0821403911054,1424.5722908825403,1423.0443788090324,1447.9027727277248,1443.0622636374244,1444.5012885353742,1397.0683585560148,1405.6974591337585,1409.171609355698,1436.6600826429355,,1428.794440957312,1427.9251483138707,1418.9280592722307,1453.3978672207606,1459.9808310569483,1490.1986516479024,1470.7208434392207,1490.369922571865,1441.5996870295326,1448.0984300730397,1454.0285300319176,1424.5768704574948,1406.3573308896496,1416.232966459402,1493.3168171941095,1528.0940684895431,1528.0053396318438,1529.2040997180266,1529.6885903384848,1527.615654235756,1519.7448226966887,1502.1190953335567,1514.1442314366386,1507.001320075577,1509.8654061779366,1486.241810196121,1505.0109423435931,1542.9544058212696,1534.7047393325347,1552.0471856550132,1540.8747565240749,1581.7208883847811,1617.1341820420123,1661.1684420484648,1684.8992807196212,1656.9293597310532,1642.332928695295,1658.771248471808,1682.2475910393798,1762.6342082846995,1792.228084626919,1827.5249209838853,1786.0538720538725,1755.826055923162
2477,Oakton,VA,Fairfax County,1589.5951826807036,1574.196189885428,1568.4428600333836,1601.5105946931983,1636.224720610164,1635.5521449653622,1605.3776671695864,1583.1803034160212,1579.9366917167397,1581.470888859245,1607.7890463899998,1609.4143190692955,,1648.803412480842,1658.6061652394658,1648.556631897343,1634.10938236149,1616.432613012045,1612.2243828461287,1594.3223370439675,1602.4482002091397,1556.7465006228217,1572.221916935083,1589.237661856138,1631.8022888303085,1622.3827350227896,1613.8323958537592,1620.9235934586684,1622.5659240462085,1630.1654970677628,1619.0272956423878,1618.9267113658298,1624.5944851942384,1625.1154450027775,1634.8090776121662,1636.689751482389,1659.4621981144494,1684.4834811032354,1572.9048141331873,1614.4994364672266,1658.6575756207249,,1807.2482517828128,1763.470380882605,1736.8195808999596,1749.5179176775855,1788.6908937220844,1797.7566077028628,1811.267763148452,1786.612373491428,1947.909771598212,2008.3846058962736,2051.1442103980285,1900.6859977329173,1829.85105242135,1844.8070579651944,1866.058371270081,1891.965483611537,1817.776832456416,1924.3571963441616,1954.3866209961436,2063.186931497683,1997.682886332936,2019.4608217510208,2035.0676245439265,2017.3400025189355,1998.684121746724,2011.1264183063124,2009.4152955421512,1986.0796177223533,1947.8198797765103,1959.4542680333764,1982.5612028377168,1976.4129201355445,1980.7009058093536,2021.1261786930104,2052.411193797311,2058.969265535883,2064.3879394835626,2048.4092950433846,2122.120607242236,2016.5114096281327,2070.48614544515,2026.14443997454,2191.80818605328,2244.673159030756,2324.568023531376,2315.5935435357637,2380.212229090557,2352.5,2390.0221297494377
2478,Hyattsville,MD,Prince Georges County,,1141.5394751903773,1154.3566801292227,1136.4162202387092,1213.2716941383555,1242.52898877725,1541.9772665997548,1667.673371989221,1811.1645225019768,1559.7506774384813,1535.1757157658697,1521.5096723083986,1512.4586615839746,1527.3175480002062,1572.922028313519,1594.7650341312944,1632.4948730612196,1598.725213312149,1594.4508921372808,1580.2494253887728,1682.4487497312946,1708.3232681981294,1744.7802307439133,1643.161237570575,1627.285967221304,1632.1309454815375,1655.008211448316,1672.3656698277146,1651.3683166343817,1649.504345956626,1653.4503436576103,1665.9632675261107,1684.1974404161133,1685.8781963116764,1677.2467981544532,1667.5722623504444,1652.956191837556,1675.2203167063697,1701.1560870083413,1727.4526309667788,1747.8509419393745,1733.3236005878528,1734.259469107891,1712.299108177568,1728.5583572984629,1728.2516784333052,1717.4205211147391,1729.0340605251138,1734.9037902931946,1763.0141862170915,1748.2911312765448,1779.9988441535615,1795.4075005302411,1811.0094129965055,1796.1141750269571,1781.3455848732383,1793.1173152213323,1802.1816261706608,1827.7041917052316,1836.1285813644108,1871.2294703166228,1865.0233865752173,1851.3237627114224,1823.0298753148447,1828.5419300519293,1853.5097138791327,1872.112321260859,1886.8791304426315,1898.566929623808,1869.578363374942,1880.1250075971243,1839.888300355539,1855.8919266516705,1843.2167519127077,1868.1080845784736,1905.552801497636,1951.7171725782373,1991.76399503811,2066.598877571286,2090.718855647616,2086.9059538823485,1982.9214312143797,1980.850156315381,1947.1101104262732,2010.8060018419308,1994.836246845528,2067.7860481355224,2082.304435984616,2159.0626938450187,2210.694017094017,2240.3026455902277
2531,Lusby,MD,Calvert County,955.9009844058062,992.3601086316949,976.4712029233106,1009.8154346192188,966.0451307246504,985.845634647486,958.6135817375666,972.1339619148775,978.8603192234234,,1028.7013507336587,1021.2605932756364,1005.0365729204776,1100.1625842254275,,1209.1711808550192,1106.3508961549846,1114.827002029297,1109.057932856478,1107.2617701372567,1092.484919831874,1099.3554052681638,1107.9453067679287,1118.2551413446836,1110.7081618168056,1003.5760610897032,1058.6665473273506,1109.9307660943664,1216.7243099528775,1244.7479141994615,1264.79623819652,1314.08643981047,1272.060311348086,1252.6727532501286,1264.659714003021,1275.8462931264944,1281.0545600266685,1271.718778490003,1264.174044345118,,1285.5293546242756,1296.3485202613972,1322.314597993664,1317.9156887837223,1312.1217699498557,1283.696936105567,1288.2129968824936,1310.7683029485936,,1313.6067232569314,1275.334427048169,1262.1240325208355,1263.0405789673594,1285.1379272103777,1346.366418789345,1371.1222115312755,1398.067367524141,1353.8430724457137,1289.3180296706378,1285.290772232615,1312.1481002407086,1366.122265853097,1332.901361038281,1309.3938657795975,1362.678355783821,1411.9877868829178,1435.9443602995664,1408.6348509816014,1437.6564461220885,1503.6233885814222,1570.9620973920685,1557.7306677474776,1504.6875935228843,1401.0160528606602,1389.8354786630864,1399.1603960026011,1450.243336027183,1570.0813929726903,1569.0628309094784,1654.8196818246684,1604.6018854237432,1731.9688113919692,1709.093731807271,1572.9042376686232,,1550.1447893825543,1692.809158925535,1938.1239975921017,1898.230966775181,2000.0,1930.525282559288
2539,Bon Air,VA,Chesterfield County,1070.1159213101114,1085.421434535453,1073.012125791485,1059.7180632352645,1074.2073839584832,1079.972483317255,,1080.3880041204754,1075.6673060726637,1065.0851330777257,1076.6933309846647,1083.2823098681797,1088.0661072727346,1088.774351069902,1090.9943434701297,1087.9705465079328,1098.822865456574,1097.7470592069687,1112.0131956048317,1108.7935794931327,1121.4017458074068,1127.08582105807,1113.202030006688,1102.999932771835,1107.6390926331628,1127.5705277004688,1152.7578593148446,1159.1687191897547,1165.6705886877855,1158.8000523492574,1154.551814747694,1170.0209161673151,1174.9188675185696,1178.9419618332631,1160.7079489721928,1152.7140547448023,1156.9404974192398,1161.8093975657864,1161.3639189600594,,1167.4524533174974,1168.3360248529711,1166.0099277420052,1161.23572194761,1175.0902090549826,1151.4094909508074,1161.257303756718,1147.366413810142,1175.4368043187817,1199.4392024608435,1246.0662817853895,1259.076086686698,1254.466777573662,1242.8976719098234,1220.2020388503472,1216.449585558342,1194.7386075411848,1221.5141415799767,1237.9213023501973,1279.3170184050718,1293.2214184146544,1312.3233995653566,1307.4153685117756,1292.547736007258,1224.160307153388,1225.4897957206103,1234.1812920814364,1289.3936190433503,1309.032763563935,1309.307457822344,1312.0387036269194,1259.7668853570776,1270.188877919045,1312.679463016026,1387.904505630907,,,1316.0239154374854,1419.0675884392087,1454.6987623640018,1440.8659005667373,1424.8811685708731,1492.112687706637,1492.16399794498,1587.1688823388893,1575.3221316171764,,1570.069587904505,1569.4430760154044,1647.5,1683.4493841987842
2541,Rose Hill,VA,Fairfax County,1615.9320199535732,1589.273581890389,1577.245138585473,1601.6504321039542,1626.4571559205583,1663.2903063874192,1681.0080617170945,1700.8257143769115,1689.455557713694,1710.7794821546738,1663.3347458562478,1676.4561985947194,1660.1797418658814,1724.486770347348,1728.1156701679226,1748.0862638825763,1750.013693983247,1772.6914467161305,1767.8316505877626,1774.7267948839808,1734.3443885372062,1727.1634015350794,1731.813469531575,1750.9987884783077,1717.8517287832442,1715.0780807143003,1757.3048553444455,1819.2361768669928,1835.720869459898,1826.71239590414,1793.9436037428509,1800.0494383711862,1823.7325626976203,1883.84350831162,1866.1311916483037,1823.7259949134425,1786.6881435581747,1795.4817524649516,1841.8448208258164,1842.0522498936948,1844.2773281021564,1845.081426736792,1857.2264924525227,1874.014638628595,1859.9760139114976,1808.5853637594323,1827.812380696506,1863.7942171746383,1920.417984154613,1944.7617985140205,1907.358467894053,1893.131068735068,1855.2407705117705,1843.377973525552,1852.3084168794312,1892.19646484068,1929.056001191611,1946.6999533089352,1954.6062904543635,2029.6239266048335,2040.4885259035332,1991.593168868913,1922.322835664108,1890.12922934545,1900.512145905515,1888.0632253109964,1910.6575968370528,1883.8122436041283,1914.1595902017225,1936.499901974728,1946.3182724784936,1949.751252955998,1899.2397731803092,1941.064942416752,1953.5526875481596,2030.477041296796,2068.943307044735,2093.8852942266394,2126.204143716545,2095.784183313169,2117.0770543632293,1987.2898467381965,1933.6085340948728,1949.966141303889,2040.1255770334883,2192.471711479377,2237.7033673776045,2364.643981913487,2345.660770379159,2333.387301587302,2343.717517456444
2566,Hanover,MD,Anne Arundel County,1976.566167220408,2009.5713220146592,2003.749602150868,2001.797071863828,2008.5997076934943,2022.172553141876,2036.078518044001,2031.5852168574356,2021.0763696976237,2003.2624902740893,2005.1141135259088,2001.650489361649,1997.298169666488,1997.9103056235508,2002.5567699497235,2015.7479009074543,2023.1673423400173,2011.2063126518008,2009.174846790652,2009.5134010070103,2037.5372467937184,2019.5219819252952,1989.3200393763404,1967.6306737915336,1984.303992063164,1999.0529385265872,2007.416434793652,1988.845299907756,1998.2815353850444,2009.879469726955,2049.047060904993,2052.3168524058697,2037.011421075357,1990.0953206532076,1998.152066755448,2013.8747415608573,2031.1425813213425,2024.9386318556571,2028.735698577906,2035.6747800093904,2038.6117015247016,2016.1760021953944,2025.1732351431287,2040.6242850413687,2083.71650882026,2085.007487759197,2072.717979492725,2061.654172397855,2071.724174123742,2093.842588213642,2087.0378562721944,2085.238942341313,2078.815752091205,2101.6297220147085,2134.8193429894127,2143.9646605571897,2130.150245030659,2100.23659540093,2093.754570573368,2088.3739292170367,2084.215077050573,2042.8900549243288,2012.4165284659296,1997.9626534514075,2020.3045443291303,2015.5139010260016,1994.684894980977,1983.788014565354,1975.2078187908528,2014.967559312513,2024.877988979432,2067.2041316293303,2064.58792012731,2095.2322720040647,2116.07337468814,2151.123122027047,2197.304202867733,2231.9888408530537,2245.056757109769,2223.378970513159,2258.046339166204,2274.8917176837317,2285.247154873469,2227.3228304933687,2299.03012944601,2325.512732650628,2400.543925803855,2389.6432251135275,2444.5616252720056,2414.0414141414144,2403.2463508016726
2576,Jessup,MD,Howard County,,1314.4716245963186,1556.155655091786,,1680.0765566423177,1494.13974419238,1423.506818721572,1437.3402183541343,1439.559089867195,1473.0465767705705,1500.046772692294,1513.9276919408176,1597.3337276765849,1605.30950392388,1668.446853916426,1651.0743679138443,1640.0754514459072,1509.5042386784223,1584.2822229118594,1600.2652233222375,1715.029755672071,1629.5792932595457,1635.9627069498115,1593.0005515267342,1644.6413612911956,1659.0942021422104,1716.99251245531,1703.0465626900493,1701.6349221955677,1720.5817885004412,1721.520596847864,1706.3086934720584,1706.290894800309,,1801.5616676890472,1783.2767252543438,1743.189142757141,1773.978840971049,1756.2601861831488,1757.2480387926475,1732.2089486381446,1765.38084063568,1770.6771347054728,1782.683174781436,1794.8991181274723,1773.9800495539546,1753.4505179285024,1745.7258182986532,,1800.7966349343374,1809.399228811597,1806.2363196345125,1801.9318687492776,1816.726845919936,1839.340973614384,1869.2690267957612,1883.6893123770865,1869.6727244312187,1844.9036673255357,1846.0651508240703,1859.08491167786,1866.013169860325,1842.020749760345,1850.1308529781247,1876.5039181293805,1888.221863689352,1896.635329189832,1903.8795694058203,1898.520239277804,1882.1338201696035,1866.7848557552495,1895.7844126206965,1925.055293325092,1947.9977517722127,1952.3743932834348,2013.5270292514824,2049.247954420935,2091.604817013383,2047.2141333200836,2014.5002323696265,1988.9119323432076,1997.607533709485,2010.584045805938,2025.3811273581216,2035.39396270376,2029.8778315769136,2054.605212832211,2118.673775833909,2180.150825914102,2232.5,2198.102262419181
2598,Burtonsville,MD,Montgomery County,1482.5597073725403,1472.7732765885912,1461.1180541480985,1486.9478069262475,1477.074901800331,1542.2738388778912,1539.8388985564964,1551.7885264299669,1532.1301371827929,1549.584006297849,1548.477757936772,,1517.332925173892,1534.8968289111028,1555.3697624975762,1581.2983197107358,1574.957991290364,1576.1491719957116,1560.4413676227066,1578.0233604029302,1571.8511388028376,1601.3583067699926,1583.2381978524386,1581.5095542187482,1570.2469026826384,1597.4702801771252,1600.140108508815,1595.974900309425,1528.1482214100654,1530.4542570652366,1525.399182575977,1579.6845314017007,1585.064786560379,1595.710725009007,1606.2353242995337,1628.5216931858783,1638.0336434326257,1636.6292254883715,1636.5678127341823,1643.6210373016413,1636.7558483450896,1623.7702260415297,1623.4808498867571,1646.5871243111685,1642.57000811984,1637.4059470700747,1582.95971755894,1599.8782292954604,1624.1308700421798,1667.0706385453666,1675.3293908253163,1663.6726884461866,1679.819533444914,1685.118365572525,1712.2772033108206,1699.3295112011588,1695.4369133233547,1680.7812045610626,1706.2979943535247,1718.8655057643068,1738.1127645957158,1733.06439401799,1754.9578918265508,1758.6091162642492,1781.4306172782397,1739.6185420913448,1749.6254417850798,1747.4635473422943,1764.5884717725537,1771.5535804179249,1791.8266430761248,1812.3145618200856,1800.168031795701,1773.14892221628,1800.6015835219312,1805.4923941960092,1817.161434343256,1816.575511933394,1844.372737580877,1887.5299681935903,1899.0725192359105,1906.5227817572504,1934.1185382920212,1958.7962353058351,2001.4026370788677,2016.2209100430764,2036.3565013051316,2008.628604342496,2094.2581904473054,2135.333333333333,2185.48064937558
2632,Clarksburg,MD,Montgomery County,2091.8190517733865,2103.498300005642,2117.7457884037685,2124.5607529044,2122.881111791945,2127.48398221596,2126.576527647132,2143.60286180008,2130.8269120190507,2088.1546141151243,2085.09649987812,2091.4380991648604,2130.4838944869957,2139.6241245578285,2155.657567891484,,2151.1177937736124,2148.1359226682225,2153.2958957293654,2148.779252226824,2072.613583094242,2060.4772125758623,2078.6084259224995,2135.714598939629,2154.574960860337,2179.286033995327,2216.7328628675104,2235.013900810473,2224.571395702253,2230.8413781777467,2203.398481134475,2177.733349791029,2171.195029835312,2173.93062849554,2193.588818748472,2177.190503258361,2147.796204380725,2152.299393053538,2210.162939619352,2262.9060740331643,2281.5371180046054,2226.2815166529736,2242.977778728457,2228.3476419052813,2283.755108347232,2273.077093206912,2278.806986076968,2286.199794600908,2284.4548952135024,2301.6361210134896,2279.220952845727,2292.120773705124,2299.810420487441,2301.2291153329443,2302.0818623628534,2297.804547191305,2275.1645324491446,2270.0601600576992,2232.81283637547,2264.394004046837,2306.286281214683,2341.415724326508,2318.060434118129,2285.05085418877,2360.2755925393208,2396.792489539076,2440.131621309763,2389.8951293762047,2401.822153523527,2427.5975808345133,2454.2168009739207,2468.83645059445,2440.0765431910854,2524.6255446332843,2531.015404498014,2574.2393098744515,2541.7646957665643,2586.337732348523,2647.432131854385,2659.162514429431,,2707.320146943875,2702.6056439915737,2688.242784339132,2682.285722362822,2659.2764927581625,2699.5413734296912,2796.783509172563,,2893.75,2843.597114832231
2636,Great Falls,VA,Fairfax County,711.8871120032031,714.7464183520615,730.6621517667938,712.6841202329324,722.0339134221508,694.0513125934507,700.9995820798316,688.4230858512966,718.0688898997756,709.6293164649136,718.3070647077884,725.7333027660133,,750.1050389105478,747.2594147024967,760.1591112874268,729.2215178982085,730.5506599809634,725.8431176295448,725.7296442999419,,654.2578116012421,679.1886400243131,761.3501081656048,812.1729677322588,797.9270865868654,777.0070119233656,787.7352520921208,827.6040499002879,809.2435986086723,823.1960744893063,816.8356387661961,783.6798361941213,768.2188692897769,776.0389281924281,,847.465756053665,867.5812547378624,884.6031658274871,880.8431653546639,860.2889355971404,855.18193652654,867.5300075459268,868.3813235099556,869.7634486744474,,847.5915575354009,995.1956199548284,,,1482.2893566554435,1508.6204071368286,1410.9740380277503,1393.658040262481,1444.1181487716915,1546.8308555214974,1545.390468175107,1517.0261440981217,1415.5293050596115,,1415.5232835222291,1521.5602653892463,1661.4200128951732,1645.353569389771,1635.2824178809624,1674.2108996723498,1723.9251012292043,1724.315965418092,1746.4124832940531,1636.6586163085342,1796.684389387813,1769.5349594799889,1684.8191917055524,,1631.7499005099914,2111.290621597097,,2545.850435763724,2303.7610382754324,2291.607568591396,,2241.8443123506204,2407.2780238953637,2774.431234391051,2767.9469432974524,2463.4638118318558,2520.329691823675,2799.1298496411823,3362.348215761816,3400.0,3281.350768724268
2650,Manassas Park,VA,Manassas Park City,1258.8835546933417,1272.3312646429586,1265.5533625955893,1272.0063662938062,1290.0502085350756,1302.5745316659863,1290.141172255512,1279.6710849343192,1242.6031502204917,1229.7335508266472,1221.8373560332575,1248.594957136361,1273.6203064092992,1278.519450870195,1271.69926927127,1278.0088657694887,1281.8764635373018,1285.691767589106,1296.5404994395092,1197.7615497547586,1233.7443665599938,1248.4161550302094,1374.402217558136,1387.3793435195792,1395.335950763618,1419.3394570905698,1430.7615941801942,1435.3831785461136,1438.9047450557673,1429.7866883965428,1386.6359163261825,1373.1743702446824,1369.1137120764529,1402.0708415791896,1407.9917215588916,1413.0190236111043,1420.009138563939,1408.8175407078788,1412.656686616809,1430.9985085474043,1452.2890765926506,1458.5282226655695,1478.2702973551582,1474.2893309181256,1495.0388767993472,1492.095269232824,1494.4886014945605,1482.5035594056496,1477.9842188614273,1559.8560992145394,1600.850602736509,1617.6816107818715,1568.620255562515,1539.0490678551157,1523.8876139631882,1513.4978797537983,1510.2835422622702,1520.0389560794863,1520.2898014271543,1544.6532533954737,1566.6189779314238,1569.4839424908644,1562.989062540961,1529.0966688037204,1521.3514097823977,1517.0840682562246,1531.035416890972,1536.5024906245085,1550.5015719059008,1616.9061160142749,1630.2876761888622,1624.822271257241,1581.4117982282808,1596.2538058991795,1627.2361544374392,1648.7063825136224,1687.2132827689452,1724.0039167938394,1760.6966855923836,1773.9705603683235,1794.424072751113,1780.944426371006,1788.5926276007078,1775.1444859740686,1794.8124040630755,1812.978541721816,1837.2424223345884,1878.7078621768271,1907.720144625582,1897.407407407408,1889.3571136668168
2654,Suitland-Silver Hill,MD,Prince Georges County,,1168.871428691385,1182.948699201289,1200.081388186066,1202.4146611849171,1192.375802951923,,1175.042354483434,1170.6133026068107,1167.3721879084808,1213.5217279456408,,1259.8152013136528,,1257.1870522026811,1231.3257738901136,1227.8781037785143,1233.739263463297,1270.283981290493,1274.2760242625811,1263.5659254401187,1264.8008148739154,1265.9018007664092,1280.023595456203,1275.2981045354643,1281.5396808142066,1291.3126815314863,1309.5788088096938,1339.7982042303836,1347.84524091421,1337.2589498165537,1287.055135586398,1283.1374068302548,1297.5388786995115,1327.2770806657145,1327.37078240991,1295.0991530380152,1266.082586422406,1266.982134567912,1285.5768035626406,1298.3370188442775,1301.77089263549,1298.7050763578673,1303.586395182987,1297.177889619,1316.2397359747092,1333.7929279785624,1343.0381833918775,1340.236801468401,1336.568284053803,1371.4324487080746,1370.674337354201,1376.9599419336378,1346.191119573203,1351.3088559273633,1345.4153098380375,1351.916674462722,1360.740808379373,1369.7148472006263,1377.77631598321,1376.4946467648367,1378.800550494774,1403.528634259116,1415.837238363847,1406.8215352036557,1379.191328311064,1379.0153743590015,1384.9771374661436,1396.2554600637775,1391.6791971589344,1417.757943748824,1422.8973383453108,1466.369146963929,1457.0442254151212,1461.4938414619205,1445.806440708336,1456.701528295264,1476.9085423023932,1500.0533615268607,1508.2284376834805,1508.9005887222977,1473.4916914710452,1510.636518172845,1513.0452315025782,1563.700943118203,1547.2410307174678,1545.7954996435983,1524.5745617096268,1539.7617781947658,1541.9,1557.2703122797832
2656,Havre de Grace,MD,Harford County,9.047444378746942,9.11707599856694,9.38762520833482,9.83299654985811,9.951324568957476,9.841504618338904,9.32615528158775,9.283004409745818,9.223298761139462,9.271282250665148,9.286140340765362,9.305966456418018,9.52656103751462,9.508378909974402,9.713355430857296,9.529639916472057,9.410972551712645,9.330581271648146,9.763265566025524,9.899579300870435,9.217402123031798,9.062762457916271,9.180267918558483,9.99039800284864,10.181951039391883,10.231869872686778,10.566537484728707,10.668328049062918,10.75815697212306,10.344696414879666,11.57431934533924,12.07407966352138,12.291353200794974,11.009431835087202,11.011555770332592,11.662039611885527,12.118340563491884,12.038333922381058,11.981590083436863,11.389056639229722,11.83115421019471,11.838156946708796,12.12489753041351,11.838163129833015,11.344708351283195,11.564401781699749,12.04476752750364,12.524147586550097,12.625159137695828,12.650264806073942,12.888388826749871,12.386534263065128,11.812332823926685,12.2706413158841,12.476764927219971,13.44583083562673,12.858816467312655,14.033973832181156,13.810588754629968,14.334835841792328,14.315100849965283,15.43138442962418,15.65738613904546,15.198469201400297,14.47809093891981,14.347227577964276,14.191506829148096,14.265506998278536,14.38671929483731,14.48913418553684,14.935381595379978,,16.585660488579308,,16.011120620578982,16.339352562812717,16.132801460796284,15.76302561364746,,,,,,18.87972905596949,,,,,,,1777.7754933530764
2661,Lexington,VA,Rockbridge County,,,,,377.81801409612257,,,,,,358.77262999748217,,391.1895436619111,,,419.1012973484192,400.8844201947662,422.59599406850975,402.0488277243725,,,462.3296841130144,431.30124924911706,424.6919015634315,427.84019904865767,428.4946950298967,429.4915063356039,458.272795599825,447.3268657036336,469.8702556575697,465.5160368881184,514.4700096724653,485.9391745974442,475.9344315240372,464.9586850431159,472.4699429239853,475.6723891136981,475.8719438533991,481.0517223995536,,487.40809983346537,495.32367218703735,497.9600828417717,490.7959329625041,494.7541796876104,,,543.954758055318,500.4833071090016,469.5192719011361,476.7899219101529,478.0299830091527,509.1809272828278,495.2955845328247,545.1413412484748,550.2058212585464,576.0144625201999,603.8838848311055,628.8753071114735,638.3086334377,578.3390172531059,582.0433388682234,683.448136806674,739.9775990561862,793.267102844001,717.012992117796,,732.6478651262288,751.122887867076,795.8034194716984,747.962755352692,,720.109127722229,,729.6972349397315,789.896706097728,752.7067884872278,760.7326175855632,750.2615224300022,731.8502103834685,694.5142317913346,654.9275193800007,755.761299831836,,,,,890.1813673165796,1088.372406230587,1200.0,
2668,Kensington,MD,Montgomery County,2.605294127681104e-07,3.087335695678525e-07,2.972291646632008e-07,3.170458690352532e-07,,,1.024868861574365e-06,,7.742740917752099e-07,7.050690416889747e-07,,,,,,,1.522764464065816e-05,2.483295678768969e-05,,3.0663407688312926e-05,2.9796023927130436e-05,2.870473208207346e-05,3.346402881077773e-05,3.750789571812925e-05,3.950691212707792e-05,,,,0.0019651536559866,0.0025940881153385,0.00269506850316,0.002989067520436,0.0024687241817294,0.0049205752585469,0.0085618012406452,0.017112663739304,0.0180427177811251,0.0194717303602098,0.0206819251646251,0.0197653938045747,0.021947876126699,0.0448092133060162,0.0801590011797712,0.1403416484761691,0.0808772573829123,,0.1673326196367904,0.2799846323456978,0.2499950025368379,0.2689913448200287,0.2823962370814737,0.2448608396837461,0.4790902227553024,0.901215949622748,2.0317248215668378,2.8824497950567243,3.264492910704244,3.683233519993096,3.185837566891241,3.5509425213297985,3.783786883330501,3.9003157670788937,4.043547947470575,3.968506266999328,3.847397068341716,4.098857933976942,4.355807376279915,5.56523591715241,4.683225199636305,6.440212384918537,9.641254017069487,17.948351173892462,24.521786154713727,40.314529530150864,51.53474910879457,99.24850283231716,119.97081557286172,,226.94712490183463,335.30743862612263,495.43033798569775,405.0890166385045,723.2145424146247,1401.6129527645871,,3512.078089193786,2730.1107427501743,2257.61274893334,1800.835081928128,2537.5,
